0.000000000000000000e+00
4.934769730911760244e-03
9.869344645564222251e-03
1.480352993538910401e-02
1.973713080719984025e-02
2.466995249088168446e-02
2.960180024708092272e-02
3.453247937489279523e-02
3.946179521954803343e-02
4.438955318009741441e-02
4.931555871709433075e-02
5.423961736027484853e-02
5.916153471623511462e-02
6.408111647610553741e-02
6.899816842322192834e-02
7.391249644079275760e-02
7.882390651956258654e-02
8.373220476547114932e-02
8.863719740730807706e-02
9.353869080436255645e-02
9.843649145406797862e-02
1.033304059996410507e-01
1.082202412377152451e-01
1.131058041259681429e-01
1.179869017907422823e-01
1.228633415346596508e-01
1.277349308442289888e-01
1.326014773974457939e-01
1.374627890713850664e-01
1.423186739497858122e-01
1.471689403306275790e-01
1.520133967336987357e-01
1.568518519081554541e-01
1.616841148400722239e-01
1.665099947599826546e-01
1.713293011504107288e-01
1.761418437533921466e-01
1.809474325779853177e-01
1.857458779077719446e-01
1.905369903083466432e-01
1.953205806347955986e-01
2.000964600391633985e-01
2.048644399779090131e-01
2.096243322193483138e-01
2.143759488510859068e-01
2.191191022874334204e-01
2.238536052768144990e-01
2.285792709091580555e-01
2.332959126232765357e-01
2.380033442142311939e-01
2.427013798406832956e-01
2.473898340322306100e-01
2.520685216967296638e-01
2.567372581276023968e-01
2.613958590111289393e-01
2.660441404337232085e-01
2.706819188891935735e-01
2.753090112859878369e-01
2.799252349544212315e-01
2.845304076538872073e-01
2.891243475800532314e-01
2.937068733720369917e-01
2.982778041195666141e-01
3.028369593701231155e-01
3.073841591360635950e-01
3.119192239017273272e-01
3.164419746305227044e-01
3.209522327719951384e-01
3.254498202688759223e-01
3.299345595641118845e-01
3.344062736078747267e-01
3.388647858645507105e-01
3.433099203197102489e-01
3.477415014870562926e-01
3.521593544153525102e-01
3.565633046953297636e-01
3.609531784665718224e-01
3.653288024243788179e-01
3.696900038266092148e-01
3.740366105004993003e-01
3.783684508494600807e-01
3.826853538598517512e-01
3.869871491077353509e-01
3.912736667656004363e-01
3.955447376090692746e-01
3.998001930235785539e-01
4.040398650110346712e-01
4.082635861964473145e-01
4.124711898345360672e-01
4.166625098163141971e-01
